name;cmp;rne;specialties;locations;photo;slug;profile_url
Leal Bermúdez Eliana Carolina;86580;;Servicio de emergencia;Auna Guardia Civil - Clínica, Auna - Centro de Bienestar Benavides;https://web-auna-backend-prd-images.s3.amazonaws.com/04099811_3896b1312f.png;leal-bermudez-eliana-carolina;https://auna.org/pe/staff-medico/leal-bermudez-eliana-carolina
Herrera Herrera Claudia De Las Mercedes;46923;;Otorrinolaringología;Auna Guardia Civil - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/40839733_73eb7a6142.png;herrera-herrera-claudia-de-las-mercedes;https://auna.org/pe/staff-medico/herrera-herrera-claudia-de-las-mercedes
Rivara Davila Julio Alberto;35516;;Cirugía general y laparoscópica;Clínica Delgado Auna, Auna Guardia Civil - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/10222056_8a02858a02.png;rivara-davila-julio-alberto;https://auna.org/pe/staff-medico/rivara-davila-julio-alberto
Guerrero Miranda Erika Vanessa;46656;;Ortopedia y traumatología;Auna Guardia Civil - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/41049935_0446086d0d.png;guerrero-miranda-erika-vanessa;https://auna.org/pe/staff-medico/guerrero-miranda-erika-vanessa
Aguilar Melgar Joel Arturo;065391;;Neurocirugía;Auna Guardia Civil - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/45351110_4156168aff.png;aguilar-melgar-joel-arturo;https://auna.org/pe/staff-medico/aguilar-melgar-joel-arturo
Rivera Ramirez Lizeth Rocio;070871;;Medicina interna;Auna Guardia Civil - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/46693903_05f255f08d.png;rivera-ramirez-lizeth-rocio;https://auna.org/pe/staff-medico/rivera-ramirez-lizeth-rocio
Mendoza Vega Gino Alfredo;059541;;Neurocirugía;Auna Guardia Civil - Clínica, Auna Bellavista - Clínica, Auna - Centro de Bienestar Benavides;https://web-auna-backend-prd-images.s3.amazonaws.com/43680557_b6b824b211.png;mendoza-vega-gino-alfredo;https://auna.org/pe/staff-medico/mendoza-vega-gino-alfredo
Quispe Martinez Rosa Luz;020535;;Anatomía patológica;Auna Guardia Civil - Clínica, Clínicas Oncosalud;https://web-auna-backend-prd-images.s3.amazonaws.com/21803775_00f75b7070.png;quispe-martinez-rosa-luz;https://auna.org/pe/staff-medico/quispe-martinez-rosa-luz
Moses Abensur Max Alberto;029058;;Ortopedia y traumatología;Auna Guardia Civil - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/10176050_8d9913ee4a.png;moses-abensur-max-alberto;https://auna.org/pe/staff-medico/moses-abensur-max-alberto
Urday Ipanaque Diana Liz;062144;;Endocrinología;Auna Guardia Civil - Clínica, Auna - Centro de Bienestar Benavides;https://web-auna-backend-prd-images.s3.amazonaws.com/43475704_324d808f5e.png;urday-ipanaque-diana-liz;https://auna.org/pe/staff-medico/urday-ipanaque-diana-liz
Doimi Garcia Franco Domenico;034034;;Anatomía patológica;Auna Guardia Civil - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/09875701_1c45831c3c.png;doimi-garcia-franco-domenico;https://auna.org/pe/staff-medico/doimi-garcia-franco-domenico
Huillca Huerta Daniel Alfredo;072368;;Dermatología;Auna Guardia Civil - Clínica, Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/47002398_28647b8152.png;huillca-huerta-daniel-alfredo;https://auna.org/pe/staff-medico/huillca-huerta-daniel-alfredo
Marin Aliaga Alfredo Enrique;068688;;Neurología;Auna Guardia Civil - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/45460979_523d2691bc.png;marin-aliaga-alfredo-enrique;https://auna.org/pe/staff-medico/marin-aliaga-alfredo-enrique
Huaman Sotomayor Janet;028931;;Reumatología;Auna Guardia Civil - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/08330428_ea3f1a4597.png;huaman-sotomayor-janet;https://auna.org/pe/staff-medico/huaman-sotomayor-janet
Mujica Sanchez Mijail Edmundo;035358;;Neurocirugía;Auna Guardia Civil - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/24002419_f8d95bd364.png;mujica-sanchez-mijail-edmundo;https://auna.org/pe/staff-medico/mujica-sanchez-mijail-edmundo
García Rosadio Oscar Antonio;051181;;Cardiología;Auna Guardia Civil - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/41212110_54657a8c73.png;garcia-rosadio-oscar-antonio;https://auna.org/pe/staff-medico/garcia-rosadio-oscar-antonio
Hermosa Altez Denis Efren;045700;;Neurocirugía;Auna Guardia Civil - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/40644283_edd555b848.png;hermosa-altez-denis-efren;https://auna.org/pe/staff-medico/hermosa-altez-denis-efren
Polo Lecca Gracia;061809;;Cardiología;Auna Guardia Civil - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/46104093_14a777929f.png;polo-lecca-gracia;https://auna.org/pe/staff-medico/polo-lecca-gracia
Agramonte Caballero Esther Juana;29343;;Neumología;Auna Arequipa (Vallesur) - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/29315981_0c37df06c0.jpg;agramonte-caballero-esther-juana;https://auna.org/pe/staff-medico/agramonte-caballero-esther-juana
Alvarez Ascuña Victor Hugo;43798;;Anestesiología;Auna Arequipa (Vallesur) - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/30855272_e9ab1b6c3b.jpg;alvarez-ascuna-victor-hugo;https://auna.org/pe/staff-medico/alvarez-ascuna-victor-hugo
Arenas Paz Jorge Luis;41114;;Otorrinolaringología;Auna Arequipa (Vallesur) - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/40441276_8d04f4e6da.jpg;arenas-paz-jorge-luis;https://auna.org/pe/staff-medico/arenas-paz-jorge-luis
Barrionuevo Ojeda Ronald Renato;34774;;Cirugía general;Auna Arequipa (Vallesur) - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/29563486_5c8b4d31ae.png;barrionuevo-ojeda-ronald-renato;https://auna.org/pe/staff-medico/barrionuevo-ojeda-ronald-renato
Barrionuevo Rodriguez Jose;20188;;Ginecología y obstetricia;Auna Arequipa (Vallesur) - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/29200699_6b4e34356f.png;barrionuevo-rodriguez-jose;https://auna.org/pe/staff-medico/barrionuevo-rodriguez-jose
Begazo Gomez Jorge Oscar;28246;;Medicina de emergencias y desastres;Auna Arequipa (Vallesur) - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/29325077_0c6a0c94d2.jpg;begazo-gomez-jorge-oscar;https://auna.org/pe/staff-medico/begazo-gomez-jorge-oscar
Carhuapoma Moy Mario Alonso;87796;;Medicina interna;Auna Arequipa (Vallesur) - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/47157893_c438a2e088.jpg;carhuapoma-moy-mario-alonso;https://auna.org/pe/staff-medico/carhuapoma-moy-mario-alonso
Carpio Luna Cesar Anselmo;54932;;Oncología médica;Auna Arequipa (Vallesur) - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/41745393_0900fb33e7.jpg;carpio-luna-cesar-anselmo;https://auna.org/pe/staff-medico/carpio-luna-cesar-anselmo
Catacora Peñaloza Olman Jorge;28163;;Ortopedia y traumatología;Auna Arequipa (Vallesur) - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/29465168_00f6c3591a.png;catacora-penaloza-olman-jorge;https://auna.org/pe/staff-medico/catacora-penaloza-olman-jorge
Cordova Rodriguez Galo Dieter;32031;;Medicina intensiva;Auna Arequipa (Vallesur) - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/29354451_b3244afd36.png;cordova-rodriguez-galo-dieter;https://auna.org/pe/staff-medico/cordova-rodriguez-galo-dieter
Corrales Abarca Juan Hjalmar;35966;;Ginecología y obstetricia;Auna Arequipa (Vallesur) - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/29631084_14cb82c66f.jpg;corrales-abarca-juan-hjalmar;https://auna.org/pe/staff-medico/corrales-abarca-juan-hjalmar
Gutierrez Gutierrez Krystel Elizabeth;65176;;Cirugía de cabeza, cuello y maxilofacial;Auna Arequipa (Vallesur) - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/45508938_f275c12d3c.jpg;gutierrez-gutierrez-krystel-elizabeth;https://auna.org/pe/staff-medico/gutierrez-gutierrez-krystel-elizabeth
Huanqui Del Carpio Manuel Eduardo;29396;;Anestesiología;Auna Arequipa (Vallesur) - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/29594494_82793b7a96.png;huanqui-del-carpio-manuel-eduardo;https://auna.org/pe/staff-medico/huanqui-del-carpio-manuel-eduardo
Hurtado Mazeyra Angela Karina;31987;;Oftalmología;Auna Arequipa (Vallesur) - Clínica;https://web-auna-backend-prd-images.s3.us-east-1.amazonaws.com/29601602_02aa7cd1c4.jpg;hurtado-mazeyra-angela-karina;https://auna.org/pe/staff-medico/hurtado-mazeyra-angela-karina
Jara Grandez Lizbeth Gisselly;41094;;Ginecología y obstetricia;Auna Arequipa (Vallesur) - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/40337770_df5a6a6e19.jpg;jara-grandez-lizbeth-gisselly;https://auna.org/pe/staff-medico/jara-grandez-lizbeth-gisselly
Legua Leiva Pedro Esteban;10957;;Infectología;Clínica Delgado Auna, Auna Arequipa (Vallesur) - Clínica, Auna Guardia Civil - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/10006317_f484663919.png;legua-leiva-pedro-esteban;https://auna.org/pe/staff-medico/legua-leiva-pedro-esteban
Lopez Rodriguez Gustavo Adolfo;32142;;Ginecología y obstetricia;Auna Arequipa (Vallesur) - Clínica;https://web-auna-backend-prd-images.s3.us-east-1.amazonaws.com/29716902_980b49793f.jpg;lopez-rodriguez-gustavo-adolfo;https://auna.org/pe/staff-medico/lopez-rodriguez-gustavo-adolfo
Luque Guevara Jacqueline Julia;62369;;Dermatología;Auna Arequipa (Vallesur) - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/45006374_e9d366a076.jpg;luque-guevara-jacqueline-julia;https://auna.org/pe/staff-medico/luque-guevara-jacqueline-julia
Medina Gonzales Luis Alfredo;23980;;Ginecología y obstetricia;Auna Arequipa (Vallesur) - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/29622747_ee94c843af.png;medina-gonzales-luis-alfredo;https://auna.org/pe/staff-medico/medina-gonzales-luis-alfredo
Medina Rodriguez Kristel Elizabeth;56936;;Cardiología;Auna Arequipa (Vallesur) - Clínica;https://web-auna-backend-prd-images.s3.us-east-1.amazonaws.com/43566881_d6fe4cf7bd.jpg;medina-rodriguez-kristel-elizabeth;https://auna.org/pe/staff-medico/medina-rodriguez-kristel-elizabeth
Meza Gonzales Karina Paula;55857;;Neurología;Auna Arequipa (Vallesur) - Clínica;https://web-auna-backend-prd-images.s3.us-east-1.amazonaws.com/42542370_13b234969a.jpg;meza-gonzales-karina-paula;https://auna.org/pe/staff-medico/meza-gonzales-karina-paula
Molina Rosado Victor Manuel;36613;;Servicio de emergencia;Auna Arequipa (Vallesur) - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/29417249_7696feb660.jpg;molina-rosado-victor-manuel;https://auna.org/pe/staff-medico/molina-rosado-victor-manuel
Moran Cardenas Adolfo Lucio;31990;;Cirugía general;Auna Arequipa (Vallesur) - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/29352690_0d4ee5d033.png;moran-cardenas-adolfo-lucio;https://auna.org/pe/staff-medico/moran-cardenas-adolfo-lucio
Nuñez Escobedo Lourdes Beatriz;29360;;Medicina física y rehabilitación;Auna Arequipa (Vallesur) - Clínica;https://web-auna-backend-prd-images.s3.us-east-1.amazonaws.com/29576108_3bfefeab25.jpg;nunez-escobedo-lourdes-beatriz;https://auna.org/pe/staff-medico/nunez-escobedo-lourdes-beatriz
Paredes Quispe Addy Miyahira;38990;;Otorrinolaringología;Auna Arequipa (Vallesur) - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/30676545_a56500e982.jpg;paredes-quispe-addy-miyahira;https://auna.org/pe/staff-medico/paredes-quispe-addy-miyahira
Perez Almedo Medalith Melissa;71559;;Neurología;Auna Arequipa (Vallesur) - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/45474227_d0fec008e1.jpg;perez-almedo-medalith-melissa;https://auna.org/pe/staff-medico/perez-almedo-medalith-melissa
Pinares Talavera Guido Leonardo;38062;;Medicina interna;Auna Arequipa (Vallesur) - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/04650436_af7479e3d5.png;pinares-talavera-guido-leonardo;https://auna.org/pe/staff-medico/pinares-talavera-guido-leonardo
Talavera Huanqui Alberto Guillermo;36473;;Cardiología;Auna Arequipa (Vallesur) - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/29658153_66accddbf6.png;talavera-huanqui-alberto-guillermo;https://auna.org/pe/staff-medico/talavera-huanqui-alberto-guillermo
Tejada Tamayo Carlos Ernesto;35970;;Oftalmología;Auna Arequipa (Vallesur) - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/29354402_470da461b1.jpg;tejada-tamayo-carlos-ernesto;https://auna.org/pe/staff-medico/tejada-tamayo-carlos-ernesto
Aguinaga Berrocal Lita Ysabel;50337;;Oftalmología;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/41536001_899f498ed5.png;aguinaga-berrocal-lita-ysabel;https://auna.org/pe/staff-medico/aguinaga-berrocal-lita-ysabel
Ampuero Cáceres Rosa Violeta;17965;;Otorrinolaringología;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/25597101_dde1487107.png;ampuero-caceres-rosa-violeta;https://auna.org/pe/staff-medico/ampuero-caceres-rosa-violeta
Araujo León Flor Nataly;59774;;Gastroenterología;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/45100239_9bcaf4bceb.png;araujo-leon-flor-nataly;https://auna.org/pe/staff-medico/araujo-leon-flor-nataly
Castillo Rodríguez Juan Pablo;59250;;Urología;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/41862784_0863dce775.png;castillo-rodriguez-juan-pablo;https://auna.org/pe/staff-medico/castillo-rodriguez-juan-pablo
Cordova Orrillo Jose Victor;23901;;Cirugía plástica y reconstructiva;Clínica Delgado Auna, Auna Guardia Civil - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/10263615_95aec0b4b5.png;cordova-orrillo-jose-victor;https://auna.org/pe/staff-medico/cordova-orrillo-jose-victor
Cotillo Gallardo Anghela Mercedes;55915;;Pediatría;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/43163490_cec63a088a.png;cotillo-gallardo-anghela-mercedes;https://auna.org/pe/staff-medico/cotillo-gallardo-anghela-mercedes
Daly Turcke Alejandro;46411;;Neumología;Clínica Delgado Auna, Clínicas Oncosalud, Auna - Centro de Bienestar;https://web-auna-backend-prd-images.s3.amazonaws.com/10610216_993ecfcfe2.png;daly-turcke-alejandro;https://auna.org/pe/staff-medico/daly-turcke-alejandro
Dueñas Chuquimia Justo César;36830;;Radiología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/06441436_c8431db6bc.png;duenas-chuquimia-justo-cesar;https://auna.org/pe/staff-medico/duenas-chuquimia-justo-cesar
García Bustinza Juan José;35008;;Nefrología pediátrica;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/09882404_c2343d84ff.png;garcia-bustinza-juan-jose;https://auna.org/pe/staff-medico/garcia-bustinza-juan-jose
Gómez Noronha Andrés Alberto;76696;;Endocrinología;Auna Bellavista - Clínica, Auna - Centro de Bienestar;https://web-auna-backend-prd-images.s3.amazonaws.com/71466320_d24f28c891.png;gomez-noronha-andres-alberto;https://auna.org/pe/staff-medico/gomez-noronha-andres-alberto
Hilario Vento Italo Enrique;16341;;Endocrinología;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/07474211_d28a9b1e1b.png;hilario-vento-italo-enrique;https://auna.org/pe/staff-medico/hilario-vento-italo-enrique
Huaynatti Acosta Hector Francisco;21639;;Medicina interna;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/07975461_403170632d.png;huaynatti-acosta-hector-francisco;https://auna.org/pe/staff-medico/huaynatti-acosta-hector-francisco
Irigoyen Noriega Gonzalo Javier;21424;;Ortopedia y traumatología;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/08781050_c26b13b8a6.png;irigoyen-noriega-gonzalo-javier;https://auna.org/pe/staff-medico/irigoyen-noriega-gonzalo-javier
Lalupu Sosa Karen Mayuly Solange;67520;;Oncología médica;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/45265989_268498bab8.png;lalupu-sosa-karen-mayuly-solange;https://auna.org/pe/staff-medico/lalupu-sosa-karen-mayuly-solange
Leon Abad Mario Fernando;19860;;Ginecología y obstetricia;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/07318583_563f01d6c5.png;leon-abad-mario-fernando;https://auna.org/pe/staff-medico/leon-abad-mario-fernando
Moreno Asencios Hugo Alexis;58299;;Ortopedia y traumatología;Auna Bellavista - Clínica, Auna Guardia Civil - Clínica, Auna - Centro de Bienestar Benavides;https://web-auna-backend-prd-images.s3.amazonaws.com/45134709_88f0a07452_07dbf153fa.png;moreno-asencios-hugo-alexis;https://auna.org/pe/staff-medico/moreno-asencios-hugo-alexis
Nizama Castillo Edicson Jiichiro;70642;;Ortopedia y traumatología;Auna Bellavista - Clínica, Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/70292707_dcc7ede5c5.jpg;nizama-castillo-edicson-jiichiro;https://auna.org/pe/staff-medico/nizama-castillo-edicson-jiichiro
Nolte Rickards Christian;38483;;Cardiología;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/10491940_340cacddce.png;nolte-rickards-christian;https://auna.org/pe/staff-medico/nolte-rickards-christian
Pérez Sovero Ricardo Enrique;35569;;Cirugía plástica y reconstructiva;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/10353145_39516aad1c.png;perez-sovero-ricardo-enrique;https://auna.org/pe/staff-medico/perez-sovero-ricardo-enrique
Portugal Zevallos Cristhian Harold;60652;;Ginecología y obstetricia;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/44091572_72e6479005.png;portugal-zevallos-cristhian-harold;https://auna.org/pe/staff-medico/portugal-zevallos-cristhian-harold
Raez Reategui Hugo Renato;44038;;Cirugía abdominal y laparoscópica;Auna Bellavista - Clínica;https://web-auna-backend-prd-images.s3.amazonaws.com/10799448_10c04e6acb.png;raez-reategui-hugo-renato;https://auna.org/pe/staff-medico/raez-reategui-hugo-renato
Ramirez Ynguil Roberto Jose;36262;;Medicina física y rehabilitación;Auna Bellavista - Clínica, Auna - Centro de Bienestar, Clínicas Oncosalud;https://web-auna-backend-prd-images.s3.amazonaws.com/22102671_8b0e9ddb58.png;ramirez-ynguil-roberto-jose;https://auna.org/pe/staff-medico/ramirez-ynguil-roberto-jose
Rivara Dávila Pedro Sebastian;34380;;Psiquiatría;Clínica Delgado Auna;https://web-auna-backend-prd-images.s3.amazonaws.com/09344309_bef8570ca4.png;rivara-davila-pedro-sebastian;https://auna.org/pe/staff-medico/rivara-davila-pedro-sebastian
